lat,lon
21.7717,-157.770234
21.771534,-157.77012
21.770204,-157.769215
21.770037,-157.769102
21.769704,-157.768878
21.769536,-157.768766
21.768867,-157.768321
21.768695,-157.768208
21.768608,-157.768126
21.768461,-157.767985
21.768166,-157.767706
21.768018,-157.767566
21.766768,-157.766443
21.766554,-157.766233
21.766187,-157.76589
21.766007,-157.765715
21.765904,-157.765615
21.765311,-157.765062
21.765093,-157.764861
21.764767,-157.764559
21.764664,-157.764465
21.764522,-157.764338
21.764402,-157.764234
21.7642,-157.764057
21.763806,-157.763713
21.763571,-157.763508
21.763411,-157.763369
21.762862,-157.762908
21.762639,-157.762712
21.762269,-157.762355
21.762037,-157.762155
21.760768,-157.761067
21.760614,-157.760936
21.760305,-157.760674
21.76015,-157.760543
21.75953,-157.760023
21.759374,-157.759893
21.759063,-157.759635
21.758907,-157.759506
21.757655,-157.758481
21.757499,-157.758353
21.757185,-157.758098
21.757027,-157.757971
21.756396,-157.757466
21.756238,-157.75734
21.755921,-157.757089
21.755763,-157.756964
21.754491,-157.755968
21.754331,-157.755843
21.754012,-157.755596
21.753852,-157.755473
21.753211,-157.754982
21.753051,-157.75486
21.752729,-157.754617
21.752568,-157.754495
21.751276,-157.753529
21.751114,-157.753409
21.750789,-157.753169
21.750627,-157.75305
21.749976,-157.752574
21.749813,-157.752456
21.749486,-157.75222
21.749323,-157.752102
21.748011,-157.751167
21.747847,-157.75105
21.747518,-157.750818
21.747353,-157.750702
21.746693,-157.750242
21.746527,-157.750128
21.746196,-157.749899
21.74603,-157.749786
21.7447,-157.748881
21.744533,-157.748768
21.744199,-157.748544
21.744032,-157.748432
21.743363,-157.747988
21.743195,-157.747877
21.742859,-157.747656
21.742691,-157.747547
21.741301,-157.746646
21.74105,-157.746485
21.740631,-157.746217
21.74038,-157.746057
21.739625,-157.745579
21.739377,-157.745424
21.738966,-157.745167
21.738732,-157.745021
21.738597,-157.744939
21.738369,-157.744799
21.737926,-157.744529
21.737661,-157.744369
21.73688,-157.743899
21.736619,-157.743743
21.736184,-157.743485
21.735923,-157.743331
21.734496,-157.742496
21.734323,-157.742395
21.733977,-157.742194
21.733803,-157.742095
21.733108,-157.741698
21.732933,-157.741599
21.732585,-157.741403
21.73241,-157.741305
21.731011,-157.740528
21.730836,-157.740431
21.730485,-157.740239
21.73031,-157.740143
21.729606,-157.739763
21.72943,-157.739668
21.729078,-157.73948
21.728901,-157.739387
21.727487,-157.738642
21.72731,-157.73855
21.726955,-157.738366
21.726778,-157.738274
21.726067,-157.73791
21.725889,-157.73782
21.725532,-157.73764
21.725354,-157.73755
21.723925,-157.736839
21.723746,-157.736751
21.723387,-157.736575
21.723208,-157.736488
21.72249,-157.736141
21.72231,-157.736054
21.72195,-157.735883
21.72177,-157.735798
21.720326,-157.73512
21.720146,-157.735036
21.719784,-157.734869
21.719603,-157.734785
21.718878,-157.734455
21.718696,-157.734373
21.718333,-157.73421
21.718151,-157.734129
21.716694,-157.733485
21.716512,-157.733405
21.716147,-157.733246
21.715964,-157.733168
21.715232,-157.732854
21.715049,-157.732776
21.714683,-157.732622
21.714499,-157.732545
21.712984,-157.731917
21.712711,-157.731805
21.712256,-157.731619
21.711982,-157.731508
21.711162,-157.731179
21.710894,-157.731072
21.710449,-157.730896
21.710196,-157.730797
21.71005,-157.73074
21.709801,-157.730644
21.70932,-157.730461
21.709032,-157.730352
21.708185,-157.730034
21.707903,-157.729929
21.707433,-157.729756
21.70715,-157.729653
21.70561,-157.729095
21.705423,-157.729028
21.705049,-157.728896
21.704862,-157.72883
21.704112,-157.728568
21.703925,-157.728503
21.70355,-157.728375
21.703362,-157.728311
21.701858,-157.727806
21.70167,-157.727743
21.701293,-157.727619
21.701105,-157.727558
21.70035,-157.727314
21.700162,-157.727253
21.699784,-157.727134
21.699595,-157.727074
21.698081,-157.726604
21.697892,-157.726546
21.697513,-157.726431
21.697323,-157.726374
21.696564,-157.726148
21.696374,-157.726092
21.695993,-157.725981
21.695803,-157.725926
21.69428,-157.725491
21.69409,-157.725438
21.693708,-157.725331
21.693518,-157.725279
21.692754,-157.72507
21.692563,-157.725019
21.692321,-157.724961
21.691673,-157.724186
21.691438,-157.723905
21.691047,-157.723437
21.690811,-157.723158
21.69013,-157.722357
21.690037,-157.722247
21.689851,-157.72203
21.689757,-157.721921
21.689341,-157.721438
21.689088,-157.721147
21.688467,-157.720438
21.687874,-157.71976
21.687729,-157.719596
21.687438,-157.719267
21.687292,-157.719103
21.686201,-157.717886
