lat,lon
21.396321,-156.971403
21.396321,-156.971131
21.396308,-156.968961
21.396305,-156.968692
21.396299,-156.968156
21.396294,-156.967887
21.396274,-156.966814
21.396268,-156.966545
21.396222,-156.966007
21.396217,-156.96574
21.396213,-156.96505
21.396192,-156.964216
21.396185,-156.963951
21.396172,-156.963511
21.39616,-156.963247
21.396114,-156.962247
21.396067,-156.961497
21.396054,-156.961284
21.396029,-156.960899
21.396014,-156.960647
21.396009,-156.959788
21.395997,-156.959575
21.395973,-156.959148
21.395961,-156.958935
21.395874,-156.957516
21.395853,-156.957201
21.395818,-156.956676
21.395797,-156.956361
21.395729,-156.955416
21.395705,-156.955101
21.395665,-156.954577
21.39564,-156.954262
21.395606,-156.953845
21.395579,-156.953531
21.395534,-156.953007
21.395505,-156.952693
21.395418,-156.951752
21.395389,-156.951438
21.395338,-156.950915
21.395306,-156.950602
21.395156,-156.949136
21.395123,-156.948823
21.395066,-156.9483
21.395032,-156.947987
21.394926,-156.947047
21.394889,-156.946734
21.394828,-156.946212
21.39479,-156.945899
21.394739,-156.945483
21.394699,-156.945171
21.394632,-156.944649
21.394591,-156.944337
21.394466,-156.9434
21.394423,-156.943087
21.394351,-156.942567
21.394306,-156.942255
21.394096,-156.9408
21.394053,-156.940502
21.393978,-156.940004
21.393933,-156.939706
21.393795,-156.938811
21.393748,-156.938512
21.393669,-156.938014
21.39362,-156.937715
21.393551,-156.937296
21.393534,-156.937194
21.393492,-156.93694
21.393405,-156.936432
21.393353,-156.936127
21.393193,-156.935214
21.393139,-156.93491
21.393047,-156.934403
21.392992,-156.934099
21.392749,-156.932795
21.392696,-156.932512
21.392606,-156.93204
21.392552,-156.931756
21.392386,-156.930907
21.39233,-156.930624
21.392235,-156.930153
21.392178,-156.92987
21.392067,-156.929329
21.392003,-156.929021
21.391895,-156.928508
21.391829,-156.9282
21.39163,-156.927277
21.391562,-156.926969
21.391449,-156.926457
21.39138,-156.92615
21.391118,-156.924992
