Lon,Lat
-179.798613313,25.307761831
-179.781609861,25.301415659
-179.764573422,25.295144707
-179.747504592,25.288949167
-179.730403666,25.282829141
-179.713271041,25.27678491
-179.696107114,25.270816396
-179.678912281,25.26492397
-179.661687036,25.259107555
-179.644431677,25.25336743
-179.627146601,25.247703608
-179.609832303,25.242116369
-179.592489079,25.236605725
-179.575117326,25.231171865
-179.557717639,25.225814891
-179.540290116,25.220534903
-179.522835451,25.215332001
-179.505353842,25.210206376
-179.487845884,25.205158217
-179.470311774,25.200187445
-179.452752106,25.19529434
-179.43516708,25.19047891
-179.417557289,25.185741257
-179.416817517,25.185544128
-179.399647746,25.181008284
-179.381989515,25.176426657
-179.370237371,25.173424125
-179.361258082,25.171141889
-179.357454718,25.170180284
-179.339749929,25.165755108
-179.322022357,25.161408205
-179.304272398,25.157139853
-179.286500546,25.15294997
-179.2687071,25.148838745
-179.250892455,25.144806275
-179.233057107,25.140852661
-179.215201452,25.136977998
-179.197325886,25.133182385
-179.179430806,25.12946583
-179.161516607,25.125828429
-179.143583785,25.122270371
-179.125632637,25.118791662
-179.107663658,25.1153924
-179.089677245,25.112072591
-179.071673794,25.108832423
-179.053653801,25.105671991
-179.035617561,25.102591212
-179.017565571,25.099590272
-178.999498227,25.096669268
-178.981415926,25.093828206
-178.977277445,25.093189553
-178.965605539,25.091365043
-178.958109161,25.090211293
-178.957946903,25.090186215
-178.939850534,25.087425106
-178.921740199,25.084744133
-178.903616094,25.08214321
-178.885478617,25.079622613
-178.867328361,25.077182167
-178.849165722,25.074822148
-178.83206549,25.072674913
-178.830767819,25.072514861
-178.812581406,25.070315618
-178.794383899,25.068196814
-178.776175594,25.066158545
-178.757956888,25.064200814
-178.739728277,25.062323716
-178.721490155,25.060527254
-178.70324292,25.058811612
-178.700786657,25.058591629
-178.695474824,25.056821189
-178.67821798,25.051155896
-178.660931814,25.045567224
-178.643616822,25.040055093
-178.6262734,25.034619785
-178.614463703,25.030967711
-178.607993476,25.028981885
-178.590594383,25.02370051
-178.573168049,25.018496259
-178.55571487,25.013369323
-178.538235242,25.008319802
-178.520729661,25.003347704
-178.503198424,24.998453312
-178.485641926,24.993636543
-178.468060664,24.988897769
-178.450455034,24.984236818
-178.432825332,24.979653969
-178.415172153,24.975149322
-178.397495695,24.970722976
-178.379796454,24.96637494
-178.362074924,24.962105402
-178.344331404,24.957914371
-178.326566387,24.953802126
-178.308780173,24.949768584
-178.290973254,24.945813935
-178.273146029,24.941938186
-178.255298992,24.938141524
-178.237432341,24.934423958
-178.219546671,24.930785675
-178.201642378,24.927226592
-178.183719759,24.923746988
-178.165779409,24.920346778
-178.160064407,24.919281104
-178.158627261,24.919011726
-178.140669674,24.915691152
-178.122695049,24.912450076
-178.104703783,24.909288777
-178.086696369,24.906207171
-178.068673206,24.903205443
-178.050634688,24.9002836
-178.032581212,24.897441738
-178.014513175,24.894679862
-177.99643117,24.891998159
-177.978335396,24.889396635
-177.971958087,24.888499388
-177.959244774,24.886737857
-177.941122849,24.884296791
-177.922988541,24.881936099
-177.904842248,24.879655785
-177.886684265,24.877455944
-177.868515187,24.875336581
-177.850335313,24.873297699
-177.836912442,24.871852695
-177.829982681,24.868221042
-177.814057089,24.859968314
-177.798088604,24.851786613
-177.782077721,24.843675954
-177.76602464,24.835636533
-177.749929954,24.827668634
-177.733793862,24.819772454
-177.717616858,24.811948096
-177.701399339,24.804195754
-177.685141602,24.796515625
-177.668843945,24.788907812
-177.65250706,24.78137269
-177.636131047,24.773910274
-177.619716301,24.766520757
-177.603263419,24.759204333
-177.586772596,24.751961197
-177.57024433,24.744791453
-177.553678916,24.737695293
-177.537076851,24.730672913
-177.520438431,24.723724416
-177.503764053,24.716850085
-177.487054211,24.710049933
-177.470309204,24.703324244
-177.453529328,24.69667303
-177.436715276,24.690096575
-177.419867149,24.683594982
-177.40298544,24.677168444
-177.386070547,24.670816972
-177.369122865,24.664540941
-177.368072643,24.664154952
-177.362501078,24.66210007
-177.35511426,24.647757486
-177.347246907,24.632673569
-177.339299118,24.617625302
-177.33127119,24.60261297
-177.323163323,24.587637042
-177.314975712,24.572697893
-177.306708657,24.557795721
-177.298362354,24.542931082
-177.289937003,24.528104175
-177.2814328,24.513315375
-177.272850044,24.498565152
-177.264188932,24.483853792
-177.255449762,24.469181583
-177.246632633,24.454548992
-177.237737842,24.439956309
-177.228765784,24.42540391
-177.219716461,24.410892083
-177.210590268,24.396421298
-177.201387305,24.381991751
-177.192107967,24.367603912
-177.182752453,24.353257978
-177.173321059,24.338954509
-177.163813886,24.324693702
-177.154231329,24.310475846
-177.144573586,24.29630141
-177.134840955,24.282170684
-177.125033633,24.268084045
-177.11515182,24.254041783
-177.10519591,24.240044186
-177.095166102,24.226091633
-177.085062693,24.212184505
-177.074885882,24.19832318
-177.064635966,24.184507766
-177.054313241,24.170738825
-177.043918005,24.157016554
-177.033450357,24.143341334
-177.022910793,24.129713453
-177.01229941,24.116133292
-177.001616508,24.10260114
-176.990862481,24.089117377
-176.980037428,24.075682202
-176.969141846,24.062295994
-176.958175833,24.048959135
-176.947139687,24.035671823
-176.936033802,24.022434528
-176.924858379,24.00924736
-176.913613714,23.996110881
-176.902300103,23.983025197
-176.890917746,23.969990691
-176.879467137,23.957007742
-176.867948376,23.94407655
-176.856361858,23.931197496
-176.844707881,23.918370777
-176.832986644,23.905596867
-176.821198541,23.892875965
-176.809343772,23.880208359
-176.797422733,23.86759434
-176.78543572,23.85503429
-176.773382933,23.842528498
-176.761264766,23.830077164
-176.749081518,23.817680668
-176.736833485,23.805339301
-176.724520866,23.793053352
-176.712144156,23.780823113
-176.699703553,23.768648781
-176.687199453,23.75653074
-176.674632055,23.744469277
-176.662001754,23.732464685
-176.649308749,23.720517161
-176.636553535,23.708627088
-176.623736311,23.696794664
-176.610857372,23.685020271
-176.597917116,23.673304108
-176.584915741,23.661646465
-176.571853742,23.650047542
-176.558731416,23.63850781
-176.545548961,23.627027378
-176.532306774,23.615606627
-176.519005151,23.604245756
-176.50564449,23.592944965
-176.492224987,23.581704634
-176.478747139,23.570525054
-176.465211143,23.559406333
-176.451617396,23.548348943
-176.437966294,23.537352992
-176.424258034,23.526418679
-176.410493014,23.515546477
-176.396671531,23.504736492
-176.382794079,23.493989016
-176.368860758,23.483304338
-176.354872064,23.472682565
-176.340828292,23.462124171
-176.32672984,23.451629263
-176.312577005,23.441198039
-176.298370084,23.43083088
-176.284109571,23.420527986
-176.269795567,23.410289555
-176.255428666,23.400115876
-176.241009065,23.390007148
-176.226537161,23.379963661
-176.21201335,23.369985521
-176.197437831,23.360073202
-176.182811197,23.350226718
-176.168133548,23.34044636
-176.153405379,23.330732416
-176.138627086,23.321085086
-176.123798868,23.311504566
-176.108921318,23.301991056
-176.093994536,23.292544844
-176.079019017,23.283166219
-176.063995058,23.273855198
-176.048923155,23.264612159
-176.033803505,23.255437302
-176.018636505,23.246330823
-176.00342265,23.23729292
-175.988162139,23.228323791
-175.972855367,23.219423725
-175.95750283,23.210592828
-175.942104825,23.201831296
-175.92666155,23.19313951
-175.911173699,23.184517485
-175.89564137,23.175965509
-175.88006496,23.167483778
-175.864445063,23.159072491
-175.848781778,23.150731751
-175.833075601,23.14246194
-175.817326928,23.134263071
-175.801536154,23.126135523
-175.785703578,23.118079309
-175.769829595,23.110094628
-175.753914503,23.102181857
-175.737958896,23.094340919
-175.721962972,23.086572192
-175.705927127,23.078875782
-175.689851856,23.071251976
-175.673737358,23.063700696
-175.657584129,23.056222411
-175.641392563,23.048817135
-175.625163058,23.041484972
-175.608895911,23.0342263
-175.592591616,23.027041132
-175.576250373,23.019929755
-175.559872775,23.01289218
-175.543459119,23.005928695
-175.527009704,22.999039404
-175.510525122,22.9922245
-175.494005573,22.98548418
-175.477451551,22.978818546
-175.460863354,22.972227702
-175.444241476,22.965711933
-175.427586316,22.959271251
-175.410898168,22.95290585
-175.39417743,22.946616017
-175.377424597,22.94040167
-175.360639966,22.934263095
-175.343823934,22.928200486
-175.326976896,22.922213854
-175.310099348,22.916303393
-175.293191587,22.910469204
-175.276254108,22.904711481
-175.25928711,22.899030417
-175.242291187,22.893425931
-175.225266635,22.887898399
-175.208213951,22.882447831
-175.191133431,22.877074328
-175.174025472,22.871777992
-175.156890569,22.866559106
-175.13972902,22.861417588
-175.122541219,22.856353723
-175.105327664,22.851367611
-175.088088749,22.846459261
-175.070824772,22.841628864
-175.053536229,22.83687643
-175.036223515,22.832202243
-175.018887028,22.827606309
-175.001527162,22.823088822
-174.984144216,22.818649697
-174.966738783,22.814289218
-174.949311161,22.810007483
-174.931861846,22.805804502
-174.914391034,22.801680372
-174.89689942,22.797635192
-174.879387202,22.793669155
-174.861854776,22.789782266
-174.844302736,22.785974625
-174.826731281,22.78224633
-174.809141004,22.77859748
-174.791532204,22.775028172
-174.773905276,22.771538413
-174.756260715,22.768128394
-174.738598819,22.764798028
-174.720920083,22.761547596
-174.703224903,22.758377106
-174.685513676,22.755286561
-174.667786797,22.75227606
-174.650044762,22.7493457
-174.632287869,22.746495578
-174.614516612,22.743725699
-174.596731288,22.74103616
-174.578932493,22.738426966
-174.561120523,22.735898305
-174.543295774,22.733450089
-174.525458643,22.731082508
-174.507609724,22.728795472
-174.489749215,22.726589171
-174.471877611,22.724463608
-174.453995309,22.722418786
-174.436102804,22.720454803
-174.418200393,22.71857166
-174.400288572,22.716769453
-174.382367736,22.715048278
-174.364438282,22.713408046
-174.346500705,22.71184885
-174.328555302,22.710370696
-174.310602471,22.708973676
-174.292642804,22.707657793
-174.274676599,22.70642305
-174.256704252,22.70526954
-174.23872616,22.704197267
-174.220742818,22.703206231
-174.202754622,22.702296527
-174.184761969,22.701467973
-174.166765353,22.700720844
-174.148765072,22.700055052
-174.130761522,22.699470597
-174.112755297,22.69896748
-174.094746596,22.698545703
-174.076736013,22.698205357
-174.058723944,22.697946352
-174.040710686,22.697768779
-174.022696735,22.69767264
-174.004682487,22.697657842
-173.986668337,22.697724478
-173.968654881,22.697872547
-173.950642218,22.698101957
-173.93263104,22.6984128
-173.914621646,22.698804983
-173.896614431,22.699278597
-173.87860989,22.69983355
-173.86060842,22.70046984
-173.842610418,22.701187467
-173.824616278,22.701986429
-173.806626398,22.702866633
-173.788641273,22.703828168
-173.7706612,22.704871035
-173.752686773,22.705995046
-173.734718191,22.707200291
-173.716756147,22.708486677
-173.698800739,22.709854293
-173.680852662,22.711302953
-173.662912114,22.712832746
-173.644979688,22.714443578
-173.627055682,22.716135445
-173.609140493,22.717908253
-173.591234714,22.719761998
-173.573338543,22.721696586
-173.555452477,22.723712104
-173.53757701,22.725808365
-173.51971244,22.727985366
-173.501859162,22.730243102
-173.484017771,22.732581478
-173.466188466,22.735000398
-173.44837184,22.737499949
-173.430568191,22.740079851
-173.412777914,22.742740283
-173.395001506,22.745480964
-173.377239363,22.748301983
-173.35949188,22.751203241
-173.345569257,22.753544102
-173.334186008,22.748451834
-173.31791688,22.741264211
-173.301611,22.734150266
-173.285268766,22.727110196
-173.268890475,22.720144286
-173.252476522,22.71325255
-173.236027305,22.706435273
-173.219543318,22.69969256
-173.203024858,22.693024513
-173.186472223,22.686431328
-173.169886007,22.679913199
-173.153266408,22.673470229
-173.136614021,22.667102614
-173.119929043,22.660810455
-173.103211871,22.654593947
-173.0864631,22.6484531
-173.069682927,22.642388294
-173.052871748,22.636399537
-173.036030059,22.630486932
-173.019158257,22.624650674
-173.002256736,22.618890864
-172.985325795,22.613207603
-172.96836583,22.607601178
-172.951377336,22.602071597
-172.93436071,22.596618963
-172.917316347,22.59124356
-172.900244544,22.585945307
-172.883145699,22.580724487
-172.866020404,22.57558111
-172.84886886,22.570515368
-172.831691559,22.565527363
-172.8144889,22.560617195
-172.797261278,22.555785056
-172.78000909,22.551030955
-172.762732731,22.546354992
-172.745432597,22.54175736
-172.728109185,22.537238157
-172.710762693,22.532797392
-172.693393714,22.528435349
-172.676002546,22.524151942
-172.658589683,22.519947365
-172.641155524,22.515821716
-172.623700364,22.511775094
-172.606224698,22.507807506
-172.588728924,22.503919144
-172.571213437,22.500110105
-172.553678732,22.496380398
-172.536125008,22.492730212
-172.51855286,22.489159554
-172.500962682,22.485668429
-172.483354773,22.482257121
-172.465729628,22.478925636
-172.448087643,22.475673886
-172.430429214,22.472502154
-172.412754836,22.469410446
-172.395064709,22.466398859
-172.377359425,22.463467398
-172.359639381,22.460616161
-172.341904974,22.457845245
-172.3241566,22.455154654
-172.306394555,22.452544577
-172.288619435,22.450014835
-172.270831635,22.447565709
-172.253031453,22.445197203
-172.235219384,22.442909413
-172.217395823,22.440702251
-172.199561169,22.438575813
-172.181715816,22.436530195
-172.16386026,22.434565492
-172.145994897,22.432681709
-172.128120024,22.430878756
-172.110236137,22.429156913
-172.092343731,22.427515999
-172.074443103,22.425956201
-172.056534749,22.424477521
-172.039994892,22.423187347
-172.024174897,22.417124959
-172.007520627,22.410830845
-171.990834362,22.40461234
-171.974116398,22.398469639
-171.957367131,22.392402845
-171.940586859,22.386412243
-171.923776175,22.380497752
-171.906935279,22.374659659
-171.890064665,22.368898064
-171.87316473,22.36321307
-171.856235869,22.357604779
-171.83927848,22.352073476
-171.822292957,22.346619079
-171.8052796,22.341241965
-171.788239001,22.335942052
-171.771171359,22.330719532
-171.754077268,22.325574507
-171.736956927,22.32050717
-171.719810929,22.315517529
-171.702639474,22.31060587
-171.685443154,22.305772108
-171.668222268,22.301016436
-171.650977212,22.296339047
-171.63370848,22.291739856
-171.616416371,22.287219241
-171.59910128,22.282777023
-171.581763703,22.278413581
-171.564404035,22.274128736
-171.547022575,22.269922866
-171.529619916,22.265795884
-171.512196256,22.261747891
-171.494752091,22.257779078
-171.477287818,22.253889451
-171.45980393,22.250079109
-171.442300727,22.246348244
-171.424778603,22.24269677
-171.407238054,22.239124969
-171.389679476,22.235632756
-171.372103167,22.232220321
-171.354509721,22.22888767
-171.336899335,22.225634901
-171.319272605,22.222462205
-171.301629827,22.219369401
-171.283971497,22.216356865
-171.266297912,22.213424417
-171.248609568,22.210572246
-171.230906859,22.207800359
-171.213190184,22.205108943
-171.195460036,22.202497912
-171.177716714,22.199967455
-171.159960613,22.197517483
-171.142192228,22.195148186
-171.124411957,22.192859567
-171.106620195,22.190651723
-171.088817338,22.188524566
-171.071003882,22.186478283
-171.053180124,22.184512971
-171.035346559,22.182628448
-171.017503583,22.180824995
-170.999651593,22.179102522
-170.981791084,22.177461125
-170.963922254,22.175900806
-170.946045797,22.174421661
-170.92816191,22.1730236
-170.910271188,22.171706809
-170.892373829,22.1704712
-170.874470427,22.169316866
-170.856561379,22.168243809
-170.838646982,22.167252031
-170.82072783,22.166341627
-170.802804122,22.165512597
-170.784876451,22.164764944
-170.766945115,22.164098576
-170.749010708,22.163513679
-170.731073428,22.163010254
-170.713133771,22.16258821
-170.695192232,22.162247547
-170.677249108,22.161988451
-170.659304894,22.161810737
-170.641359987,22.161714499
-170.629483821,22.161695583
-170.623152277,22.161699736
-170.605207171,22.161766355
-170.58726266,22.161914542
-170.56931914,22.162144112
-170.551376907,22.162455156
-170.533436557,22.162847674
-170.515498386,22.163321573
-170.497562889,22.163876945
-170.479630364,22.164513695
-170.461701307,22.165231824
-170.443776112,22.166031329
-170.425855276,22.16691221
-170.407939096,22.167874465
-170.390028067,22.168917999
-170.372122585,22.170042812
-170.354222948,22.171248993
-170.33632975,22.172536263
-170.318443386,22.173904898
-170.300564155,22.175354617
-170.282692551,22.176885418
-170.264828971,22.178497483
-170.246973812,22.180190533
-170.229127468,22.181964565
-170.211290436,22.183819667
-170.193463112,22.185755652
-170.175645891,22.187772608
-170.157839171,22.189870349
-170.140043348,22.192048869
-170.122258817,22.194308258
-170.104486074,22.196648235
-170.086725515,22.19906898
-170.068977438,22.201570213
-170.051242436,22.20415202
-170.033520808,22.206814306
-170.015813048,22.209556973
-170.006541337,22.211036205
-169.992289443,22.202399765
-169.977197233,22.193350984
-169.962058564,22.184371174
-169.946873931,22.175460257
-169.931643534,22.166618707
-169.916367966,22.15784663
-169.901047326,22.149144225
-169.885682208,22.140511782
-169.87027291,22.131949313
-169.854819729,22.123457202
-169.839323161,22.115035553
-169.823783502,22.106684656
-169.808201049,22.098404618
-169.792576298,22.090195634
-169.776909547,22.082057996
-169.76120119,22.073991808
-169.745451625,22.065997267
-169.729661248,22.058074478
-169.713830356,22.050223823
-169.697959345,22.042445407
-169.682048611,22.034739334
-169.666098551,22.027105801
-169.650109462,22.019545097
-169.634081839,22.012057327
-169.618016078,22.004642687
-169.601912378,21.997301282
-169.585771233,21.990033307
-169.56959314,21.982839052
-169.553378196,21.975718528
-169.537127096,21.968671931
-169.520840038,21.96169955
-169.504517418,21.954801396
-169.488159631,21.947977757
-169.471767175,21.941228736
-169.455340344,21.934554438
-169.438879438,21.927955149
-169.422385049,21.921430881
-169.405857377,21.914981829
-169.389296916,21.908608188
-169.372704064,21.902310062
-169.356079116,21.896087644
-169.339422568,21.889941131
-169.322734717,21.883870533
-169.30601606,21.877876043
-169.289266892,21.871957765
-169.272487709,21.866115985
-169.255678809,21.86035062
-169.238840686,21.854662051
-169.221973639,21.849050193
-169.217042588,21.847434888
-169.215412178,21.845302327
-169.204938785,21.83174446
-169.20233849,21.828400134
-169.200578809,21.825905457
-169.190688872,21.811971656
-169.180726424,21.79808357
-169.170691763,21.7842414
-169.160585184,21.770445623
-169.150406986,21.756696438
-169.140157367,21.74299423
-169.129836623,21.729339292
-169.119444954,21.715732007
-169.108982754,21.70217267
-169.098450124,21.688661664
-169.087847558,21.67519919
-169.077175155,21.661785725
-169.066433213,21.64842147
-169.055622029,21.635106717
-169.0447419,21.621841944
-169.033793024,21.608627352
-169.022775798,21.595463232
-169.011690419,21.582349971
-169.000537185,21.569287861
-168.991788604,21.559132901
-168.98889668,21.555791895
-168.977608627,21.542833108
-168.96625361,21.529926258
-168.954831926,21.517071918
-168.943343774,21.504270193
-168.93178945,21.491521471
-168.920169352,21.478826044
-168.908483775,21.466184298
-168.89673282,21.453596433
-168.884916981,21.441062743
-168.873036457,21.428583614
-168.861091544,21.416159338
-168.84908264,21.403790117
-168.837009941,21.391476242
-168.824873746,21.379218102
-168.81267445,21.367015988
-168.800412252,21.354870101
-168.788087548,21.342780828
-168.775700635,21.330748368
-168.763251711,21.318773109
-168.750741272,21.306855157
-168.738169416,21.294994992
-168.725536638,21.283192813
-168.712843138,21.271448916
-168.700089311,21.259763592
-168.687275355,21.248137135
-168.674401667,21.236569653
-168.661468642,21.225061625
-168.648476479,21.213613344
-168.635425476,21.202224825
-168.622316126,21.190896639
-168.60914853,21.179628896
-168.595923183,21.168421793
-168.582640283,21.157275812
-168.569300324,21.146191059
-168.555903506,21.135167828
-168.542450126,21.124206319
-168.528940677,21.113306918
-168.515375261,21.102469918
-168.501754471,21.091695333
-168.488078406,21.080983644
-168.474347462,21.07033505
-168.460562135,21.059749751
-168.446722524,21.049228133
-168.432829124,21.03877021
-168.418882232,21.028376462
-168.404882245,21.018046996
-168.39082936,21.007782104
-168.376723974,20.997581986
-168.362566582,20.987447029
-168.348357283,20.977377246
-168.334096572,20.967373117
-168.319784847,20.957434655
-168.305422304,20.947562245
-168.29100934,20.937756088
-168.276546351,20.928016384
-168.262033635,20.918343424
-168.247471588,20.908737316
-168.232860506,20.899198445
-168.218200886,20.889726918
-168.203492826,20.880322934
-168.18873692,20.870986878
-168.173933466,20.861718858
-168.159082663,20.852519071
-168.144185103,20.843387811
-168.129240985,20.834325277
-168.114250707,20.825331574
-168.099214663,20.816407089
-168.08413325,20.807551926
-168.069006666,20.798766285
-168.053835406,20.790050365
-168.038619868,20.781404457
-168.023360248,20.772828761
-168.008057141,20.764323382
-167.992710647,20.755888611
-167.977321359,20.747524555
-167.961889575,20.739231504
-167.946415691,20.731009658
-167.930900004,20.72285912
-167.915342811,20.714780184
-167.899744707,20.70677286
-167.88410589,20.698837627
-167.868426855,20.690974402
-167.852707899,20.683183571
-167.836949419,20.675465144
-167.821151712,20.667819413
-167.805315272,20.660246482
-167.789440398,20.652746643
-167.773527584,20.645319998
-167.757577029,20.637966747
-167.741589227,20.630686993
-167.725564576,20.623481027
-167.709503372,20.616348953
-167.69340611,20.609290874
-167.677272989,20.602307082
-167.661104604,20.595397679
-167.644901151,20.58856277
-167.628663226,20.581802644
-167.612391027,20.575117405
-167.596084949,20.568507157
-167.579745489,20.561972096
-167.563372943,20.555512418
-167.546967806,20.549128227
-167.539892429,20.546402046
-167.529265296,20.542333491
-167.51279597,20.536100655
-167.496295241,20.529943801
-167.47976331,20.523863125
-167.46320067,20.517858543
-167.446607718,20.511930438
-167.42998485,20.506078818
-167.413332364,20.500303786
-167.396650853,20.494605538
-167.379940516,20.488984268
-167.36320175,20.483440079
-167.346435148,20.47797298
-167.329640908,20.472583258
-167.312819427,20.467270922
-167.2959713,20.462036167
-167.279096723,20.456879001
-167.262196095,20.451799712
-167.245269909,20.446798402
-167.228318562,20.441875078
-167.21134245,20.437029934
-167.194341871,20.432263071
-167.177317419,20.427574498
-167.162995292,20.423696051
-167.146908035,20.419267567
-167.129860799,20.414657505
-167.112790384,20.41012603
-167.095697185,20.405673244
-167.078581598,20.401299339
-167.061444021,20.397004323
-167.044284947,20.392788296
-167.027104576,20.388651358
-167.009903403,20.384593702
-166.992681923,20.380615334
-166.976390209,20.37692905
-166.966385661,20.374676733
-166.949124854,20.370857283
-166.93184483,20.367117422
-166.914546084,20.363457155
-166.897229011,20.359876674
-166.879893911,20.356375986
-166.862541375,20.352955282
-166.845171604,20.349614569
-166.82778519,20.346353944
-166.810382333,20.343173506
-166.792963726,20.340073261
-166.775529467,20.337053306
-166.758080151,20.33411374
-166.740616175,20.331254661
-166.723137835,20.328476073
-166.705645726,20.325777982
-166.688140045,20.32316067
-166.670621388,20.320623957
-166.653090052,20.318168032
-166.635546531,20.3157929
-166.617991124,20.31349875
-166.600424324,20.311285401
-166.590272575,20.310043912
-166.573125884,20.307964897
-166.555537688,20.305913609
-166.537939189,20.303943412
-166.520330983,20.30205431
-166.502713366,20.300246399
-166.485086834,20.29851968
-166.467451684,20.296874252
-166.44980851,20.295310116
-166.43215761,20.293827275
-166.414499379,20.292425825
-166.396834214,20.291105768
-166.37916261,20.289867105
-166.364795709,20.288920508
-166.361264954,20.288695914
-166.343581562,20.287620235
-166.325893019,20.286625956
-166.308199622,20.285713359
-166.290501867,20.28488226
-166.27280005,20.284132659
-166.255094668,20.283464745
-166.237386115,20.282878425
-166.219674788,20.2823737
-166.201961085,20.281950571
-166.184245499,20.281609132
-166.166528328,20.281349384
-166.148810067,20.281171233
-166.131091113,20.281074774
-166.113371961,20.281059912
-166.095652809,20.281126742
-166.077934251,20.281275263
-166.060216684,20.281505476
-166.042500504,20.281817286
-166.024786008,20.282210692
-166.00707379,20.282685789
-165.989364246,20.28324248
-165.971657576,20.28388086
-165.953954471,20.28460074
-165.936255131,20.285402305
-165.918560149,20.286285368
-165.900869724,20.287249928
-165.88318445,20.288296075
-165.865504724,20.289423622
-165.847830842,20.290632754
-165.830163398,20.291923281
-165.812502592,20.293295202
-165.794848918,20.294748515
-165.777202871,20.296283124
-165.759564848,20.297899025
-165.741935146,20.299596311
-165.724314261,20.301374699
-165.706702488,20.303234371
-165.689100523,20.305175139
-165.671508463,20.307196999
-165.653926904,20.309299854
-165.636356142,20.311483796
-165.618796673,20.313748632
-165.601248992,20.316094454
-165.583713297,20.318520977
-165.566190083,20.321028384
-165.548679846,20.323616484
-165.547992576,20.323721326
-165.538551475,20.321585403
-165.521296612,20.317765653
-165.50402263,20.31402552
-165.49198064,20.311467629
-165.486382527,20.310291837
-165.469071398,20.306711138
-165.45174234,20.30321026
-165.434395748,20.299789301
-165.41703192,20.296448359
-165.39965145,20.293187535
-165.382254636,20.290006833
-165.364841972,20.286906351
-165.347413756,20.283886188
-165.329970383,20.280946441
-165.312512351,20.278087117
-165.295040152,20.275308405
-165.277553987,20.272610124
-165.260054349,20.269992651
-165.242541635,20.267455711
-165.225016342,20.264999681
-165.207478764,20.262624378
-165.189929399,20.260329994
-165.172368543,20.258116624
-165.154796692,20.255984086
-165.13721434,20.253932663
-165.119621785,20.251962359
-165.102019423,20.250073177
-165.084407651,20.24826512
-165.066787063,20.246538284
-165.049157856,20.244892765
-165.035133203,20.24364223
-165.030578972,20.2432462
-165.012933916,20.241763323
-164.99528153,20.240361771
-164.977622308,20.239041546
-164.959956648,20.237802837
-164.942284846,20.236645553
-164.924607497,20.235569789
-164.906924798,20.234575546
-164.889237345,20.233662827
-164.871545434,20.232831726
-164.853849462,20.232082058
-164.836150023,20.231414105
-164.818447314,20.230827773
-164.800741932,20.23032297
-164.783034171,20.229899884
-164.76532443,20.229558423
-164.747613202,20.229298587
-164.729900885,20.229120469
-164.712187875,20.229023977
-164.700578871,20.229004996
-164.694276351,20.22900911
-164.676563142,20.229075963
-164.658850528,20.229224441
-164.641138805,20.229454638
-164.62342847,20.22976646
-164.605719917,20.23016
-164.601710312,20.230260419
-164.587656931,20.230644234
-164.581076551,20.230841704
-164.565424163,20.23133809
-164.547723436,20.231976499
-164.530026176,20.232696435
-164.51233268,20.233497991
-164.494643543,20.234381073
-164.476959061,20.235345771
-164.459279731,20.236391992
-164.441605849,20.237519641
-164.423937811,20.238728807
-164.406276212,20.240019398
-164.388621349,20.241391409
-164.370973519,20.24284484
-164.353333416,20.244379594
-164.335701139,20.245995669
-164.318077381,20.247692969
-164.300462339,20.249471491
-164.282856511,20.251331232
-164.265260291,20.25327219
-164.247674175,20.255294174
-164.23009846,20.257397181
-164.212533641,20.259581301
-164.194980017,20.261846251
-164.17743818,20.264192213
-164.159908329,20.266618904
-164.14239096,20.269126507
-164.124886568,20.271714737
-164.107395449,20.274383683
-164.0899181,20.277133249
-164.072454817,20.279963335
-164.055006095,20.282873939
-164.037572332,20.285864867
-164.020153922,20.28893621
-164.002751362,20.292087774
-163.98536485,20.295319556
-163.967994979,20.298631456
-163.955890879,20.300997416
-163.951302572,20.298049774
-163.9366063,20.288707784
-163.921862579,20.279433831
-163.907071706,20.270228209
-163.892234076,20.261091116
-163.877349989,20.252022658
-163.862419938,20.243023222
-163.847444121,20.234092915
-163.832422936,20.225232028
-163.817356877,20.216440668
-163.802246143,20.207719127
-163.787091129,20.199067604
-163.771892233,20.190486205
-163.756649849,20.181975224
-163.741364276,20.173534951
-163.738421435,20.171928123
-163.731727335,20.159477092
-163.723634822,20.144606302
-163.715465438,20.129773561
-163.707219284,20.114978976
-163.698896557,20.10022312
-163.690497556,20.085506286
-163.682022476,20.070828769
-163.673471518,20.056190953
-163.664844978,20.041593227
-163.656143054,20.027035978
-163.647365945,20.012519405
-163.638513848,19.998044082
-163.629587159,19.983610116
-163.62058588,19.969218082
-163.611510405,19.954868086
-163.602361032,19.940560703
-163.593137761,19.926296133
-163.583841088,19.912074858
-163.574471012,19.897897077
-163.565028029,19.883763179
-163.555512238,19.869673457
-163.545923935,19.855628394
-163.536263221,19.841628284
-163.52653059,19.827673326
-163.516726141,19.813764004
-163.506850171,19.799900611
-163.49690288,19.786083443
-163.486884662,19.772312886
-163.476795617,19.758589236
-163.466636042,19.744912788
-163.458635257,19.734241777
-163.454909158,19.729293961
-163.444609613,19.715713004
-163.434240231,19.702180321
-163.423801509,19.688696207
-163.413293544,19.675260957
-163.402716733,19.661874865
-163.392071176,19.648538415
-163.381357267,19.635251713
-163.370575306,19.622015243
-163.359725489,19.608829205
-163.348808114,19.595693989
-163.337823577,19.582609983
-163.326771878,19.569577295
-163.315653611,19.556596408
-163.304468777,19.543667617
-163.293217871,19.530791124
-163.281901091,19.517967317
-163.270518634,19.505196493
-163.259070997,19.492479039
-163.247558279,19.479815064
-163.235980874,19.467205051
