lat,lon
18.8155,155.711
18.8161,155.711
18.8208,155.712
18.8255,155.714
18.8314,155.716
18.8361,155.716
18.8415,155.714
18.8469,155.711
18.8516,155.71
18.8566,155.71
18.8612,155.711
18.8661,155.711
18.8708,155.71
18.8751,155.708
18.8796,155.707
18.8843,155.707
18.8893,155.707
18.8942,155.707
18.9008,155.706
18.9054,155.706
18.9107,155.706
18.9156,155.708
18.9194,155.711
18.9247,155.713
18.9276,155.719
18.9308,155.724
18.9351,155.728
18.9381,155.732
18.9408,155.736
18.9433,155.743
18.9446,155.749
18.9462,155.756
18.95,155.762
18.953,155.767
18.953,155.773
18.9543,155.778
18.956,155.784
18.9593,155.788
18.9621,155.793
18.9662,155.797
18.9699,155.801
18.9729,155.806
18.9723,155.813
18.9721,155.818
18.9716,155.824
18.9748,155.829
18.9776,155.834
18.9822,155.836
18.9873,155.836
18.9913,155.841
18.9946,155.845
18.9975,155.848
18.9985,155.854
18.9984,155.861
18.9996,155.866
19.0029,155.871
19.0069,155.874
19.0101,155.878
19.0121,155.883
19.0137,155.887
19.0169,155.893
19.0198,155.898
19.0226,155.901
19.0258,155.905
19.0295,155.909
19.0342,155.913
19.0369,155.918
19.042,155.922
19.0474,155.924
19.0515,155.927
19.0541,155.932
19.0564,155.937
19.0605,155.939
19.0658,155.938
19.0702,155.937
19.0736,155.933
19.078,155.931
19.0833,155.932
19.0878,155.934
19.0927,155.936
19.0979,155.938
19.1031,155.939
19.1083,155.942
19.1147,155.943
19.1205,155.942
19.1278,155.943
19.1342,155.945
19.1413,155.946
19.1458,155.946
19.1507,155.946
19.1557,155.948
19.1624,155.949
19.1694,155.947
19.1739,155.946
19.1768,155.943
19.1809,155.938
19.1864,155.937
19.1911,155.936
19.1981,155.932
19.2026,155.931
19.2085,155.931
19.213,155.93
19.216,155.927
19.2208,155.924
19.2254,155.925
19.23,155.925
19.2345,155.926
19.24,155.924
19.2506,155.922
19.2555,155.922
19.2606,155.922
19.2659,155.92
19.2703,155.918
19.277,155.919
19.2825,155.919
19.2878,155.919
19.2907,155.919
19.2955,155.918
19.3007,155.917
19.3051,155.915
19.31,155.913
19.3162,155.913
19.3216,155.914
19.3272,155.915
19.3324,155.914
19.3379,155.914
19.3431,155.915
19.3508,155.916
19.3569,155.919
19.3603,155.923
19.3634,155.929
19.3656,155.934
19.3707,155.938
19.3753,155.939
19.3799,155.94
19.3859,155.94
19.3909,155.942
19.3953,155.944
19.4047,155.945
19.4143,155.947
19.4196,155.948
19.4247,155.95
19.4295,155.952
19.4338,155.955
19.4385,155.957
19.4435,155.957
19.448,155.957
19.4518,155.962
19.456,155.964
19.461,155.965
19.4657,155.965
19.4692,155.969
19.4708,155.975
19.4747,155.978
19.477,155.983
19.4805,155.987
19.4854,155.99
19.4907,155.993
19.4948,155.995
19.4992,155.996
